initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
589,Server Fortress,2,0.934,894423.0,0.6556226309139408,450482.0,349.0
586,CISA S.p.A.,2,0.934,405669.0,0.6556226309139408,939236.0,350.0
179,Aero Sekur,1,0.939,1158236.0,0.6591323880387477,186669.0,351.0
172,Owen Steel Company,1,0.939,642979.0,0.6591323880387477,701926.0,352.0
173,Duram Rubber Products,1,0.939,779081.0,0.6591323880387477,565824.0,353.0
180,Class Instrumentation Ltd,1,0.939,398392.0,0.6591323880387477,946513.0,354.0
174,GridON,1,0.939,1097023.0,0.6591323880387477,247882.0,355.0
176,Madhu Jayanti International,1,0.939,301529.0,0.6591323880387477,1043376.0,356.0
177,Kawamura cycle,1,0.939,1303670.0,0.6591323880387477,41235.0,357.0
175,ReliaSystem Engineering Solutions,1,0.939,808398.0,0.6591323880387477,536507.0,358.0
178,InterTalk Systems,1,0.939,302577.0,0.6591323880387477,1042328.0,359.0
1429,Pango,3,0.941,121123.0,0.6605362908886704,1223782.0,360.0
1430,ClevX,3,0.941,467771.0,0.6605362908886704,877134.0,361.0
1383,Fiderus,3,0.952,536637.0,0.6682577565632458,808268.0,362.0
1427,Towerwall,3,0.965,151995.0,0.6773831250877439,1192910.0,363.0
1374,IT Fully Managed,3,0.966,791503.0,0.6780850765127053,553402.0,364.0
558,WextWise,2,0.974,974855.0,0.6837006879123965,370050.0,365.0
557,CynergisTek,2,0.974,155693.0,0.6837006879123965,1189212.0,366.0
1846,myID.com,4,0.981,169436.0,0.6886143478871263,1175469.0,367.0
1563,Synack,3,0.981,3485.0,0.6886143478871263,1341420.0,368.0
1545,Threatcare,3,0.982,8055.0,0.6893162993120876,1336850.0,369.0
1544,Deltagon,3,0.982,403428.0,0.6893162993120876,941477.0,370.0
1116,Textron Systems,3,0.984,172559.0,0.6907202021620105,1172346.0,371.0
1115,Stonelock,3,0.984,53027.0,0.6907202021620105,1291878.0,372.0
1500,AvaTwist,3,0.989,1117002.0,0.6942299592868173,227903.0,373.0
152,WeHealth,1,0.995,777179.0,0.6984416678365857,567726.0,374.0
151,Gilbert Cosmetic & Family Dentistry,1,0.995,1292371.0,0.6984416678365857,52534.0,375.0
159,Action Industrial First Aid,1,0.995,852401.0,0.6984416678365857,492504.0,376.0
153,PrivateDoc,1,0.995,591460.0,0.6984416678365857,753445.0,377.0
161,Celebre Aesthetics,1,0.995,1029144.0,0.6984416678365857,315761.0,378.0
157,Aspironix,1,0.995,953181.0,0.6984416678365857,391724.0,379.0
156,Smart Chemist,1,0.995,679685.0,0.6984416678365857,665220.0,380.0
154,HonorHealth,1,0.995,124060.0,0.6984416678365857,1220845.0,381.0
160,FrontierMEDEX Group,1,0.995,916830.0,0.6984416678365857,428075.0,382.0
158,Bridget Hawley,1,0.995,1068868.0,0.6984416678365857,276037.0,383.0
150,Therappi,1,0.995,126690.0,0.6984416678365857,1218215.0,384.0
148,Poster Template,1,0.995,533305.0,0.6984416678365857,811600.0,385.0
149,Preventing Child Abuse & Neglect,1,0.995,935374.0,0.6984416678365857,409531.0,386.0
155,Everyday Counseling and Coaching Services,1,0.995,1113096.0,0.6984416678365857,231809.0,387.0
7,Smarts Group,1,1.0,344645.0,0.7019514249613927,1000260.0,388.0
5,Reliable Fire Equipment,1,1.0,513158.0,0.7019514249613927,831747.0,389.0
2,Heritage Solutions,1,1.0,555780.0,0.7019514249613927,789125.0,390.0
1,United States Tour Operators Association,1,1.0,774528.0,0.7019514249613927,570377.0,391.0
6,Electro Signs and Design LLC,1,1.0,875783.0,0.7019514249613927,469122.0,392.0
0,Cold Chain Technologies,1,1.0,138847.0,0.7019514249613927,1206058.0,393.0
4,Maya Toys,1,1.0,579924.0,0.7019514249613927,764981.0,394.0
3,Merchants of Green Coffee,1,1.0,838317.0,0.7019514249613927,506588.0,395.0
8,adbuq | OOH Media Search Engine,1,1.0,1341866.0,0.7019514249613927,3039.0,396.0
1484,Invenia,3,1.002,498279.0,0.7033553278113154,846626.0,397.0
1896,Denim Group,4,1.006,121282.0,0.7061631335111609,1223623.0,398.0
1904,Cloudevs,4,1.016,586274.0,0.713182647760775,758631.0,399.0
1902,PSW group,4,1.016,613852.0,0.713182647760775,731053.0,400.0
1903,OnlyMyEmail,4,1.016,412332.0,0.713182647760775,932573.0,401.0
1608,Intego,3,1.018,158402.0,0.7145865506106976,1186503.0,402.0
1607,The Email Laundry,3,1.018,191083.0,0.7145865506106976,1153822.0,403.0
1140,Vector Technology Group,3,1.021,697580.0,0.7166924048855818,647325.0,404.0
965,Soda,2,1.026,396085.0,0.7202021620103889,948820.0,405.0
966,Cicada Security Technology,2,1.026,529135.0,0.7202021620103889,815770.0,406.0
1895,"Herrick Law, PLLC",4,1.027,1077031.0,0.7209041134353501,267874.0,407.0
1894,Consoden AB,4,1.027,523292.0,0.7209041134353501,821613.0,408.0
805,Atomus,2,1.029,63623.0,0.722308016285273,1281282.0,409.0
713,Geo4i,2,1.044,446325.0,0.7328372876596939,898580.0,410.0
720,Fenwal Controls Of Japan,2,1.044,1146291.0,0.7328372876596939,198614.0,411.0
718,Intertech Ci,2,1.044,486460.0,0.7328372876596939,858445.0,412.0
711,Campus Safety Magazine,2,1.044,806215.0,0.7328372876596939,538690.0,413.0
717,Tyco SimplexGrinnell,2,1.044,716804.0,0.7328372876596939,628101.0,414.0
714,Logix,2,1.044,1101179.0,0.7328372876596939,243726.0,415.0
712,Sanwa Shutter,2,1.044,905047.0,0.7328372876596939,439858.0,416.0
719,VIA2S,2,1.044,1121759.0,0.7328372876596939,223146.0,417.0
715,Chubb Edwards,2,1.044,862574.0,0.7328372876596939,482331.0,418.0
716,Advanced Fire Company,2,1.044,513106.0,0.7328372876596939,831799.0,419.0
1920,BestVPN.co,4,1.048,562145.0,0.7356450933595395,782760.0,420.0
819,Dekko Secure,2,1.054,91917.0,0.7398568019093078,1252988.0,421.0
769,Kober Enterprise Corporation,2,1.054,1337605.0,0.7398568019093078,7300.0,422.0
768,Seed Protocol,2,1.054,610661.0,0.7398568019093078,734244.0,423.0
771,Coreye,2,1.054,1043886.0,0.7398568019093078,301019.0,424.0
773,Mainlab,2,1.054,774666.0,0.7398568019093078,570239.0,425.0
767,OPrestador,2,1.054,1342229.0,0.7398568019093078,2676.0,426.0
772,Datafy Health,2,1.054,1207964.0,0.7398568019093078,136941.0,427.0
774,Atheo,2,1.054,313991.0,0.7398568019093078,1030914.0,428.0
775,Novared,2,1.054,989073.0,0.7398568019093078,355832.0,429.0
770,SWGfL,2,1.054,1336681.0,0.7398568019093078,8224.0,430.0
1915,Jacobian Engineering,4,1.059,345912.0,0.7433665590341147,998993.0,431.0
442,Rita Personal Data,1,1.069,377454.0,0.7503860732837286,967451.0,432.0
443,Mailden,1,1.069,764103.0,0.7503860732837286,580802.0,433.0
637,AP Law,2,1.07,919880.0,0.7510880247086902,425025.0,434.0
1987,WatchGuard,4,1.073,48196.0,0.7531938789835744,1296709.0,435.0
1986,GlassWire,4,1.073,186038.0,0.7531938789835744,1158867.0,436.0
1988,DataVantage,4,1.073,265329.0,0.7531938789835744,1079576.0,437.0
1973,Depositit,4,1.073,528887.0,0.7531938789835744,816018.0,438.0
1822,Vricon,4,1.075,175101.0,0.754597781833497,1169804.0,439.0
685,Reputacion Online,2,1.079,1050365.0,0.7574055875333428,294540.0,440.0
1195,Telaeris,3,1.081,484339.0,0.7588094903832654,860566.0,441.0
1196,Peregrine Technical Solutions,3,1.081,672753.0,0.7588094903832654,672152.0,442.0
1279,Computer Spectrum,3,1.081,900196.0,0.7588094903832654,444709.0,443.0
1277,Secure Technology Integration Group,3,1.081,335680.0,0.7588094903832654,1009225.0,444.0
1278,Netsecure Sweden AB,3,1.081,594283.0,0.7588094903832654,750622.0,445.0
307,Aarm Corporation USA,1,1.095,1144011.0,0.768636810332725,200894.0,446.0
306,Prevent Advisors,1,1.095,499763.0,0.768636810332725,845142.0,447.0
797,Zen Data Privacy,2,1.099,288510.0,0.7714446160325705,1056395.0,448.0
788,HooYu,2,1.099,146086.0,0.7714446160325705,1198819.0,449.0
798,"PerspecSys, Inc. Canada",2,1.099,120617.0,0.7714446160325705,1224288.0,450.0
792,webroot.com/safe,2,1.099,1166938.0,0.7714446160325705,177967.0,451.0
791,NetCrypt,2,1.099,712588.0,0.7714446160325705,632317.0,452.0
799,Locus Scandinavia AB,2,1.099,1113363.0,0.7714446160325705,231542.0,453.0
790,Truss App,2,1.099,1312184.0,0.7714446160325705,32721.0,454.0
789,LARC Networks,2,1.099,92865.0,0.7714446160325705,1252040.0,455.0
795,Ziroh Labs,2,1.099,168668.0,0.7714446160325705,1176237.0,456.0
793,Availant,2,1.099,662185.0,0.7714446160325705,682720.0,457.0
796,Cortech Developments,2,1.099,585563.0,0.7714446160325705,759342.0,458.0
794,Surety,2,1.099,354958.0,0.7714446160325705,989947.0,459.0
860,Flexible Software Solutions Ltd,2,1.099,465905.0,0.7714446160325705,879000.0,460.0
111,Libbey Jane Bean,1,1.101,405897.0,0.7728485188824932,939008.0,461.0
108,BiboxEurope,1,1.101,526096.0,0.7728485188824932,818809.0,462.0
107,Money Fitness Centre,1,1.101,730993.0,0.7728485188824932,613912.0,463.0
101,CHIP Reverse Mortgage,1,1.101,365407.0,0.7728485188824932,979498.0,464.0
102,La Jolla Holding,1,1.101,690986.0,0.7728485188824932,653919.0,465.0
110,RigiBlue® - Software for Corporate Leaders LLC,1,1.101,809651.0,0.7728485188824932,535254.0,466.0
106,LedgerFunding,1,1.101,435898.0,0.7728485188824932,909007.0,467.0
113,Northern Trust Corporation,1,1.101,166769.0,0.7728485188824932,1178136.0,468.0
109,Value Finance,1,1.101,924093.0,0.7728485188824932,420812.0,469.0
114,Beresident,1,1.101,983264.0,0.7728485188824932,361641.0,470.0
112,J. Benjamin Financial,1,1.101,1185936.0,0.7728485188824932,158969.0,471.0
105,H. C. Wainwright & Co.,1,1.101,154779.0,0.7728485188824932,1190126.0,472.0
104,Summerland Credit Union,1,1.101,973276.0,0.7728485188824932,371629.0,473.0
103,MITCHELL CAPITAL MANAGEMENT CO.,1,1.101,835942.0,0.7728485188824932,508963.0,474.0
1818,DashCare,4,1.103,1076512.0,0.774252421732416,268393.0,475.0
2162,Pluto VPN,5,1.108,400702.0,0.7777621788572231,944203.0,476.0
401,RailMitra,1,1.108,312402.0,0.7777621788572231,1032503.0,477.0
1852,Atlas Devices,4,1.11,335095.0,0.779166081707146,1009810.0,478.0
1853,Innovative Technologies Corporation (ITC),4,1.11,394400.0,0.779166081707146,950505.0,479.0
1284,DE BLOIS,3,1.11,1249452.0,0.779166081707146,95453.0,480.0
1237,Unity Network,3,1.111,951834.0,0.7798680331321073,393071.0,481.0
776,10to8,2,1.115,136416.0,0.7826758388319528,1208489.0,482.0
1356,Nevis Networks,3,1.117,200283.0,0.7840797416818756,1144622.0,483.0
1289,Fortem,3,1.118,71664.0,0.784781693106837,1273241.0,484.0
1288,Divebell,3,1.118,166132.0,0.784781693106837,1178773.0,485.0
1369,Vidcie,3,1.118,403350.0,0.784781693106837,941555.0,486.0
1254,Softray Solutions,3,1.119,368115.0,0.7854836445317983,976790.0,487.0
1329,Smart Data Systems,3,1.119,192008.0,0.7854836445317983,1152897.0,488.0
1332,Attunity,3,1.119,22841.0,0.7854836445317983,1322064.0,489.0
1331,Valens Software,3,1.119,749124.0,0.7854836445317983,595781.0,490.0
1330,Proxigence,3,1.119,932321.0,0.7854836445317983,412584.0,491.0
974,Soltrest,2,1.12,1063821.0,0.7861855959567599,281084.0,492.0
973,Avokia,2,1.12,577794.0,0.7861855959567599,767111.0,493.0
975,Hazid Technologies,2,1.12,461977.0,0.7861855959567599,882928.0,494.0
995,IT2S Group,2,1.12,708478.0,0.7861855959567599,636427.0,495.0
286,Specter and Company,1,1.13,1015373.0,0.7932051102063736,329532.0,496.0
288,Zuma Office Supply,1,1.13,335050.0,0.7932051102063736,1009855.0,497.0
289,Elevate Group LLC,1,1.13,534921.0,0.7932051102063736,809984.0,498.0
287,Shutters Photography,1,1.13,1118051.0,0.7932051102063736,226854.0,499.0
1300,FD Consulting,3,1.131,1176775.0,0.7939070616313351,168130.0,500.0
1225,EposFreedom,3,1.131,777247.0,0.7939070616313351,567658.0,501.0
1723,IVPN,3,1.135,413858.0,0.7967148673311807,931047.0,502.0
1707,Secure Controls Framework,3,1.136,381902.0,0.797416818756142,963003.0,503.0
1705,Cydef,3,1.136,295275.0,0.797416818756142,1049630.0,504.0
1706,Privally Global,3,1.136,270653.0,0.797416818756142,1074252.0,505.0
446,Air Charter Network,1,1.138,1131911.0,0.7988207216060648,212994.0,506.0
1840,BlueOrange Compliance,4,1.138,466670.0,0.7988207216060648,878235.0,507.0
927,IISRI,2,1.148,1271287.0,0.8058402358556788,73618.0,508.0
1451,BlueVoyant,3,1.158,3121.0,0.8128597501052927,1341784.0,509.0
1499,Enterprise Information Services,3,1.159,296567.0,0.8135617015302541,1048338.0,510.0
1498,Orange Cyberdefense,3,1.159,190876.0,0.8135617015302541,1154029.0,511.0
1848,BeeSecure,4,1.16,821853.0,0.8142636529552154,523052.0,512.0
1878,Kernkonzept,4,1.16,679079.0,0.8142636529552154,665826.0,513.0
2010,ZeroNines Technology,4,1.174,189548.0,0.824090972904675,1155357.0,514.0
1907,Kavit Electronics Industries,4,1.187,856415.0,0.8332163414291731,488490.0,515.0
1911,macmon secure Gmbh,4,1.191,310860.0,0.8360241471290186,1034045.0,516.0
1908,Future Computer Systems,4,1.194,745281.0,0.8381300014039028,599624.0,517.0
1909,NortonLifeLock,4,1.194,2059.0,0.8381300014039028,1342846.0,518.0
1935,Cleafy,4,1.194,169846.0,0.8381300014039028,1175059.0,519.0
1934,Hitachi Systems Security,4,1.194,74634.0,0.8381300014039028,1270271.0,520.0
583,Lightning MultiCom AG,2,1.195,802089.0,0.8388319528288644,542816.0,521.0
816,EduProtect,2,1.201,1012006.0,0.8430436613786327,332899.0,522.0
1272,Valid,3,1.201,354489.0,0.8430436613786327,990416.0,523.0
761,"Atlas Digital Solutions, LLC",2,1.201,674786.0,0.8430436613786327,670119.0,524.0
2056,Adguard Software Limited,4,1.206,104324.0,0.8465534185034396,1240581.0,525.0
2055,Secure Web Point,4,1.206,1275808.0,0.8465534185034396,69097.0,526.0
2047,Guardian,4,1.207,47789.0,0.8472553699284009,1297116.0,527.0
2048,eXate,4,1.207,30578.0,0.8472553699284009,1314327.0,528.0
1553,The DigiTrust Group,3,1.207,258214.0,0.8472553699284009,1086691.0,529.0
2044,Vera,4,1.209,8731.0,0.8486592727783238,1336174.0,530.0
893,Mobilisafe,2,1.218,208879.0,0.8549768356029762,1136026.0,531.0
871,Termius,2,1.219,30026.0,0.8556787870279376,1314879.0,532.0
1965,8e14 Networks,4,1.225,264098.0,0.859890495577706,1080807.0,533.0
1937,ScanLogic,4,1.226,890076.0,0.8605924470026673,454829.0,534.0
1954,Computer Security Technology,4,1.227,1027999.0,0.8612943984276289,316906.0,535.0
1075,Ronin Training Institute,3,1.23,1249910.0,0.863400252702513,94995.0,536.0
1362,GordonSecuritySolutions,3,1.238,722712.0,0.8690158641022041,622193.0,537.0
1363,Data Theorem,3,1.238,117357.0,0.8690158641022041,1227548.0,538.0
1097,Advanced Correctional Healthcare,3,1.242,414107.0,0.8718236698020497,930798.0,539.0
1929,Cryptica AB,4,1.244,1039983.0,0.8732275726519724,304922.0,540.0
847,X-VPN,2,1.247,414844.0,0.8753334269268567,930061.0,541.0
564,Phoenix Health Systems,2,1.251,500732.0,0.8781412326267022,844173.0,542.0
1506,LBE Security Master,3,1.252,90796.0,0.8788431840516636,1254109.0,543.0
1507,GadgetTrak,3,1.252,211418.0,0.8788431840516636,1133487.0,544.0
1459,Pointsharp,3,1.253,304254.0,0.8795451354766249,1040651.0,545.0
1215,Dakota Security Systems,3,1.254,519437.0,0.8802470869015864,825468.0,546.0
890,Novi Security Inc.,2,1.265,77733.0,0.8879685525761616,1267172.0,547.0
891,INTEGRITY Security Services,2,1.265,510785.0,0.8879685525761616,834120.0,548.0
753,Hoosier Security,2,1.265,1337677.0,0.8879685525761616,7228.0,549.0
754,SkyCop,2,1.265,630548.0,0.8879685525761616,714357.0,550.0
2164,Coblue Cybersecurity,5,1.268,662974.0,0.8900744068510459,681931.0,551.0
1787,Time Data Security,3,1.283,297460.0,0.9006036782254667,1047445.0,552.0
1604,Rectas,3,1.284,562855.0,0.9013056296504283,782050.0,553.0
962,Guard Street,2,1.287,451525.0,0.9034114839253122,893380.0,554.0
1672,NVX Clouds Tech,3,1.289,44220.0,0.9048153867752351,1300685.0,555.0
1502,Dojo Labs,3,1.291,210098.0,0.9062192896251577,1134807.0,556.0
1311,Siemens Building Technologies Security,3,1.291,1191875.0,0.9062192896251577,153030.0,557.0
1621,AppInsight,3,1.292,46809.0,0.9069212410501193,1298096.0,558.0
1271,Project Fusion,3,1.295,202284.0,0.9090270953250035,1142621.0,559.0
2176,Axxemble,5,1.296,591400.0,0.909729046749965,753505.0,560.0
1210,"Spangenberg and Madsen, Radgivende Ingeniorfirma",3,1.299,914840.0,0.911834901024849,430065.0,561.0
1689,Helm,3,1.3,25298.0,0.9125368524498105,1319607.0,562.0
1688,5-L Technology Inc.,3,1.3,759308.0,0.9125368524498105,585597.0,563.0
1176,Kidsline,3,1.307,357630.0,0.9174505124245401,987275.0,564.0
1261,Subitum EDV,3,1.308,982223.0,0.9181524638495016,362682.0,565.0
1262,TekTegrity Inc.,3,1.308,383646.0,0.9181524638495016,961259.0,566.0
512,American Direct,2,1.308,132489.0,0.9181524638495016,1212416.0,567.0
1980,BLUEBEEP,4,1.31,560241.0,0.9195563666994244,784664.0,568.0
707,Download Free Games,2,1.315,105301.0,0.9230661238242313,1239604.0,569.0
397,FuelUp,1,1.317,1181356.0,0.9244700266741541,163549.0,570.0
400,ParkNinja,1,1.317,1235558.0,0.9244700266741541,109347.0,571.0
399,Verifapp,1,1.317,590093.0,0.9244700266741541,754812.0,572.0
398,CryptTalk,1,1.317,443257.0,0.9244700266741541,901648.0,573.0
1630,Chainlayer,3,1.317,279532.0,0.9244700266741541,1065373.0,574.0
1366,Quarri Technologies,3,1.323,67204.0,0.9286817352239224,1277701.0,575.0
1368,PQSecure,3,1.323,916720.0,0.9286817352239224,428185.0,576.0
1367,Deep-Secure,3,1.323,163729.0,0.9286817352239224,1181176.0,577.0
1854,Jera Networks,4,1.323,1198739.0,0.9286817352239224,146166.0,578.0
1326,Cybix AB,3,1.324,939331.0,0.9293836866488838,405574.0,579.0
1060,essentry,3,1.326,255161.0,0.9307875894988067,1089744.0,580.0
1304,Bravida Fire & Security,3,1.33,593228.0,0.9335953951986522,751677.0,581.0
1303,The National Security Bureau,3,1.33,984837.0,0.9335953951986522,360068.0,582.0
1302,Security Fanatics,3,1.33,531340.0,0.9335953951986522,813565.0,583.0
696,Doorbox Corporation,2,1.33,392267.0,0.9335953951986522,952638.0,584.0
695,Top Bargains,2,1.33,1087081.0,0.9335953951986522,257824.0,585.0
694,Zebriana,2,1.33,423015.0,0.9335953951986522,921890.0,586.0
697,Babytoys.pk,2,1.33,355819.0,0.9335953951986522,989086.0,587.0
699,Ekestrian,2,1.33,106977.0,0.9335953951986522,1237928.0,588.0
698,Virtual Trademark,2,1.33,950365.0,0.9335953951986522,394540.0,589.0
1582,ACROSEC,3,1.331,1066557.0,0.9342973466236136,278348.0,590.0
1280,GreenBorder,3,1.331,231331.0,0.9342973466236136,1113574.0,591.0
2037,Forsight,4,1.34,131089.0,0.9406149094482662,1213816.0,592.0
1135,Bird Rock Systems,3,1.341,455484.0,0.9413168608732275,889421.0,593.0
422,Promoht,1,1.341,1262772.0,0.9413168608732275,82133.0,594.0
423,Price Patrol,1,1.341,794445.0,0.9413168608732275,550460.0,595.0
1801,CryptoAPI Exchange,4,1.341,571534.0,0.9413168608732275,773371.0,596.0
971,Total Defense,2,1.343,233380.0,0.9427207637231504,1111525.0,597.0
1874,Community Pilot,4,1.344,1031031.0,0.9434227151481117,313874.0,598.0
647,Jets.com,2,1.345,183784.0,0.944124666573073,1161121.0,599.0
649,IIO Technologies,2,1.345,364962.0,0.944124666573073,979943.0,600.0
648,Altave,2,1.345,48509.0,0.944124666573073,1296396.0,601.0
851,RealDefense,2,1.351,239439.0,0.9483363751228414,1105466.0,602.0
855,SecureTrust,2,1.351,312339.0,0.9483363751228414,1032566.0,603.0
853,Swivel Secure,2,1.351,175559.0,0.9483363751228414,1169346.0,604.0
850,OpenService,2,1.351,950157.0,0.9483363751228414,394748.0,605.0
852,WifiMask VPN,2,1.351,730217.0,0.9483363751228414,614688.0,606.0
856,Mira Security,2,1.351,1242401.0,0.9483363751228414,102504.0,607.0
854,Edgeless Systems,2,1.351,192684.0,0.9483363751228414,1152221.0,608.0
902,Datagemini.Sierra,2,1.351,832129.0,0.9483363751228414,512776.0,609.0
968,iSEC Partners,2,1.352,168102.0,0.949038326547803,1176803.0,610.0
1715,Cloudworks,3,1.357,228130.0,0.9525480836726098,1116775.0,611.0
836,Instituation for Foriegn Policy Analysis,2,1.358,1104440.0,0.9532500350975713,240465.0,612.0
815,Nextgov,2,1.359,163632.0,0.9539519865225327,1181273.0,613.0
964,Raonsecure,2,1.36,277249.0,0.954653937947494,1067656.0,614.0
963,Atmanirbhar VPN,2,1.36,290987.0,0.954653937947494,1053918.0,615.0
1431,Cybellum,3,1.361,14155.0,0.9553558893724554,1330750.0,616.0
2171,Virtual Software Systems,5,1.361,87629.0,0.9553558893724554,1257276.0,617.0
1716,Cyber Cloud,3,1.362,368375.0,0.9560578407974168,976530.0,618.0
1296,Strategic Integrators,3,1.364,590617.0,0.9574617436473397,754288.0,619.0
1019,ATS Alaska,3,1.364,612517.0,0.9574617436473397,732388.0,620.0
1836,Velocity Technologies,4,1.365,131983.0,0.9581636950723009,1212922.0,621.0
128,China Foreign Affairs University,1,1.366,906750.0,0.9588656464972624,438155.0,622.0
133,Pingree School,1,1.366,1340558.0,0.9588656464972624,4347.0,623.0
131,cyber security training,1,1.366,1247613.0,0.9588656464972624,97292.0,624.0
127,Providence Day School,1,1.366,901303.0,0.9588656464972624,443602.0,625.0
125,Accent American Business,1,1.366,869973.0,0.9588656464972624,474932.0,626.0
122,Middleton Park School,1,1.366,725358.0,0.9588656464972624,619547.0,627.0
123,Williston Northampton School,1,1.366,1340093.0,0.9588656464972624,4812.0,628.0
124,Everly,1,1.366,232411.0,0.9588656464972624,1112494.0,629.0
126,Aggregate Falcons Academy Pvt Ltd,1,1.366,925129.0,0.9588656464972624,419776.0,630.0
132,EEmpQ,1,1.366,1256107.0,0.9588656464972624,88798.0,631.0
129,Forex Is Why I'm Broke,1,1.366,697700.0,0.9588656464972624,647205.0,632.0
130,Rutland Institute for Ethics,1,1.366,1316550.0,0.9588656464972624,28355.0,633.0
616,Access Solutions,2,1.371,1080248.0,0.9623754036220693,264657.0,634.0
615,G1 Group,2,1.371,510634.0,0.9623754036220693,834271.0,635.0
1768,Surfshark,3,1.378,697537.0,0.967289063596799,647368.0,636.0
1162,EmbedIT,3,1.378,1332316.0,0.967289063596799,12589.0,637.0
2049,K7 Computing UK,4,1.384,537587.0,0.9715007721465674,807318.0,638.0
1829,1903 Solutions,4,1.384,1206196.0,0.9715007721465674,138709.0,639.0
999,Elbes Group,2,1.392,1198177.0,0.9771163835462584,146728.0,640.0
998,Seknox,2,1.392,322884.0,0.9771163835462584,1022021.0,641.0
1131,Schutz Technologies,3,1.395,905823.0,0.9792222378211428,439082.0,642.0
1346,TRISTAR,3,1.396,724465.0,0.9799241892461041,620440.0,643.0
833,CCTVCheck24.com,2,1.4,1015768.0,0.9827319949459496,329137.0,644.0
498,VSC Fire & Security,2,1.4,317773.0,0.9827319949459496,1027132.0,645.0
1570,EXOsecure,3,1.401,85991.0,0.9834339463709112,1258914.0,646.0
1565,Vault One,3,1.401,86906.0,0.9834339463709112,1257999.0,647.0
1568,Garrison Technology,3,1.401,19706.0,0.9834339463709112,1325199.0,648.0
1567,Adapt Forward,3,1.401,367713.0,0.9834339463709112,977192.0,649.0
1569,Corvid Cyberdefense,3,1.401,514473.0,0.9834339463709112,830432.0,650.0
1566,L7 Defense,3,1.401,25972.0,0.9834339463709112,1318933.0,651.0
1564,Oceansblue Systems,3,1.401,117903.0,0.9834339463709112,1227002.0,652.0
810,Agenos,2,1.401,791484.0,0.9834339463709112,553421.0,653.0
1759,datumSURE,3,1.401,109798.0,0.9834339463709112,1235107.0,654.0
1642,FGS,3,1.403,258583.0,0.9848378492208338,1086322.0,655.0
1968,BlackFog,4,1.404,45323.0,0.9855398006457952,1299582.0,656.0
1527,Incredity,3,1.407,276988.0,0.9876456549206796,1067917.0,657.0
419,Seevider,1,1.407,735779.0,0.9876456549206796,609126.0,658.0
420,pipe,1,1.407,257737.0,0.9876456549206796,1087168.0,659.0
353,Timesafer,1,1.407,781840.0,0.9876456549206796,563065.0,660.0
1946,Technology Install Partners,4,1.409,569073.0,0.9890495577706022,775832.0,661.0
1948,U.S. National Infrasturcture Advisory Council,4,1.409,885755.0,0.9890495577706022,459150.0,662.0
1947,iDMerit,4,1.409,182384.0,0.9890495577706022,1162521.0,663.0
1600,IncidentCo,3,1.413,1254857.0,0.9918573634704477,90048.0,664.0
1571,Nine23,3,1.414,334686.0,0.9925593148954092,1010219.0,665.0
942,CampusSafe,2,1.415,1097437.0,0.9932612663203706,247468.0,666.0
2203,ExpressVPN,5,1.415,83840.0,0.9932612663203706,1261065.0,667.0
1204,"AutoTec, LLC",3,1.417,398710.0,0.9946651691702935,946195.0,668.0
1338,Omniseq.nl,3,1.417,690787.0,0.9946651691702935,654118.0,669.0
2080,PacketViper,4,1.418,175830.0,0.9953671205952547,1169075.0,670.0
1379,Persafe,3,1.426,649373.0,1.0009827319949458,695532.0,671.0
1639,Impact,3,1.426,1019013.0,1.0009827319949458,325892.0,672.0
961,DataMinding,2,1.431,593353.0,1.0044924891197529,751552.0,673.0
1415,"TRL Systems, Inc.",3,1.431,486984.0,1.0044924891197529,857921.0,674.0
802,GHz Systems,2,1.432,967946.0,1.0051944405447142,376959.0,675.0
803,Minx Ltd.,2,1.432,637309.0,1.0051944405447142,707596.0,676.0
801,"H Bar Omega, LLC",2,1.432,897349.0,1.0051944405447142,447556.0,677.0
1989,InvizBox,4,1.436,88556.0,1.0080022462445597,1256349.0,678.0
2023,Vistronix,4,1.438,46791.0,1.0094061490944826,1298114.0,679.0
864,Bay Systems Consulting,2,1.44,368144.0,1.0108100519444054,976761.0,680.0
1670,SecurelyShare,3,1.44,204571.0,1.0108100519444054,1140334.0,681.0
867,Revio,2,1.446,67673.0,1.0150217604941738,1277232.0,682.0
868,Spectric Labs,2,1.446,577657.0,1.0150217604941738,767248.0,683.0
869,SaferZone,2,1.446,680743.0,1.0150217604941738,664162.0,684.0
866,Grace Engineered Products,2,1.446,634623.0,1.0150217604941738,710282.0,685.0
1050,Information Assurance Advisory Council,3,1.447,711288.0,1.0157237119191351,633617.0,686.0
1352,Speedify,3,1.452,309927.0,1.0192334690439422,1034978.0,687.0
1069,7starlake,3,1.457,550530.0,1.0227432261687492,794375.0,688.0
1939,"American Alarm and Communications, Inc.",4,1.461,308958.0,1.0255510318685948,1035947.0,689.0
1940,MassiveRand,4,1.461,1128594.0,1.0255510318685948,216311.0,690.0
811,Finnie,2,1.462,1258729.0,1.026252983293556,86176.0,691.0
1605,nPhase,3,1.463,134702.0,1.0269549347185176,1210203.0,692.0
1125,MSS Group,3,1.463,318694.0,1.0269549347185176,1026211.0,693.0
582,Dynaquest,2,1.463,620582.0,1.0269549347185176,724323.0,694.0
931,DIW Token,2,1.465,383401.0,1.0283588375684403,961504.0,695.0
