initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
46,The United Solutions Group,1,0.511,1341939.0,0.2061897268288746,4163.0,102.0
35,Widefense,1,0.511,397480.0,0.2061897268288746,948622.0,103.0
57,ICT Biometrics/Cybertouch,1,0.511,1330165.0,0.2061897268288746,15937.0,104.0
54,ThirdSpace,1,0.511,209870.0,0.2061897268288746,1136232.0,105.0
28,Quantum Trilogy,1,0.511,300328.0,0.2061897268288746,1045774.0,106.0
48,Meriplex,1,0.511,145747.0,0.2061897268288746,1200355.0,107.0
38,Binary Sun Cyber Risk Advisors,1,0.511,1298612.0,0.2061897268288746,47490.0,108.0
24,CyBot,1,0.511,921203.0,0.2061897268288746,424899.0,109.0
36,Intecon,1,0.511,676592.0,0.2061897268288746,669510.0,110.0
34,AAC Associates Inc,1,0.511,676225.0,0.2061897268288746,669877.0,111.0
26,Sensei Enterprises Inc,1,0.511,887090.0,0.2061897268288746,459012.0,112.0
29,New Day IT Risk & Assurance Services,1,0.511,869753.0,0.2061897268288746,476349.0,113.0
20,SecureNinja,1,0.511,346347.0,0.2061897268288746,999755.0,114.0
61,Site2,1,0.511,1309044.0,0.2061897268288746,37058.0,115.0
19,Twinstate Technologies,1,0.511,350428.0,0.2061897268288746,995674.0,116.0
204,Cyrus Security,2,0.649,129656.0,0.26187305814469597,1216446.0,117.0
198,ZP Group,2,0.649,172713.0,0.26187305814469597,1173389.0,118.0
190,iHackLabs,2,0.649,84005.0,0.26187305814469597,1262097.0,119.0
233,Defy Security,2,0.649,152082.0,0.26187305814469597,1194020.0,120.0
227,Aditrima Auspices Pvt. Ltd.,2,0.649,1225837.0,0.26187305814469597,120265.0,121.0
201,Fuss Development,2,0.649,136944.0,0.26187305814469597,1209158.0,122.0
237,Dunbar Cybersecurity,2,0.649,574125.0,0.26187305814469597,771977.0,123.0
196,Centauri,2,0.649,147134.0,0.26187305814469597,1198968.0,124.0
229,MIS Computer Corp.,2,0.649,1226129.0,0.26187305814469597,119973.0,125.0
234,E.Com Infotech,2,0.649,602981.0,0.26187305814469597,743121.0,126.0
230,Teruten,2,0.649,1231386.0,0.26187305814469597,114716.0,127.0
189,Wise Partners,2,0.649,566850.0,0.26187305814469597,779252.0,128.0
197,StrikeReady,2,0.649,165707.0,0.26187305814469597,1180395.0,129.0
199,CT Integrators,2,0.649,1053597.0,0.26187305814469597,292505.0,130.0
243,Securetia,2,0.649,587054.0,0.26187305814469597,759048.0,131.0
202,C2SEC,2,0.649,205555.0,0.26187305814469597,1140547.0,132.0
214,Truesec Inspect AB,2,0.649,566913.0,0.26187305814469597,779189.0,133.0
205,IDE Cyber Security,2,0.649,999425.0,0.26187305814469597,346677.0,134.0
200,Threat Angler,2,0.649,1027801.0,0.26187305814469597,318301.0,135.0
244,Affiliated Resource Group,2,0.649,531765.0,0.26187305814469597,814337.0,136.0
213,Newberry Group,2,0.649,323175.0,0.26187305814469597,1022927.0,137.0
226,Magic Stone Cyber Security,2,0.649,707275.0,0.26187305814469597,638827.0,138.0
236,Avirtek,2,0.649,336944.0,0.26187305814469597,1009158.0,139.0
191,Delve Labs,2,0.649,874194.0,0.26187305814469597,471908.0,140.0
222,Chiron Technology Services,2,0.649,351341.0,0.26187305814469597,994761.0,141.0
242,Digital Pathways,2,0.649,513442.0,0.26187305814469597,832660.0,142.0
225,"Acuity, Inc.",2,0.649,376545.0,0.26187305814469597,969557.0,143.0
241,Atlas Cybersecurity,2,0.649,504058.0,0.26187305814469597,842044.0,144.0
239,Elteni,2,0.649,503761.0,0.26187305814469597,842341.0,145.0
228,LOGICFORCE,2,0.649,385283.0,0.26187305814469597,960819.0,146.0
221,Silikn,2,0.649,727833.0,0.26187305814469597,618269.0,147.0
216,Rofori Corporation,2,0.649,395565.0,0.26187305814469597,950537.0,148.0
231,ESTEQ UAB,2,0.649,741220.0,0.26187305814469597,604882.0,149.0
235,Simpatico,2,0.649,491404.0,0.26187305814469597,854698.0,150.0
184,Innovation 4 Security,2,0.649,797460.0,0.26187305814469597,548642.0,151.0
224,Saint Technologies Inc.,2,0.649,427612.0,0.26187305814469597,918490.0,152.0
192,Smart HC,2,0.649,789396.0,0.26187305814469597,556706.0,153.0
220,Sigma Cyber Security,2,0.649,442563.0,0.26187305814469597,903539.0,154.0
219,PeopleSec,2,0.649,451942.0,0.26187305814469597,894160.0,155.0
218,Tanager,2,0.649,453078.0,0.26187305814469597,893024.0,156.0
232,Cambridge International Systems,2,0.649,455926.0,0.26187305814469597,890176.0,157.0
206,Csios Corp.,2,0.649,1337827.0,0.26187305814469597,8275.0,158.0
215,Neumetric,2,0.649,299916.0,0.26187305814469597,1046186.0,159.0
187,CorpFlex,2,0.649,299071.0,0.26187305814469597,1047031.0,160.0
238,Lidera Network,2,0.649,596794.0,0.26187305814469597,749308.0,161.0
